T,event_type,Z_1,Z_2,Z_3,Z_4,Z_5
0.3535547450181656,0,0.7870186059287465,-1.0902616119321624,-1.344830621334827,0.01875426737894914,-0.15069558303418518
0.0069981521076621644,1,1.6531541880908769,1.8210914568479808,1.5803026311947508,1.9543779497494764,-0.21055999922306912
0.5206235969414658,2,-0.27016227214734156,1.0899834673981532,-1.149329988247663,-1.0750788810811305,-0.13414421164114976
0.12355597240192863,0,-1.7587268119684838,-1.382432861717523,-1.403337958767625,-1.4433969795266341,1.5064493754023989
0.07942158284413295,2,0.2729251615398445,-1.755804779957053,-1.5665859002300613,-1.1161381636760903,-0.38613143732739363
0.44074694083238986,0,-1.800770337191179,1.5703022063815348,1.1941682044213229,1.486789306421037,0.10326933887520706
0.39379377788950937,1,-1.3678668737913222,0.46553415805254605,0.5048062745367101,1.4985405858480165,0.7119852173598744
0.08282359798564651,0,-0.49298066289075826,-1.489487936548273,-1.3550865737752928,-0.8397449139175133,-1.7971842232445636
0.26413291409112655,2,-1.156583571428725,-1.9254338981169377,-0.43779024774721353,0.17698081502624863,0.9234751459653214
0.3667359254010577,0,-0.38837189979632813,-1.0951496884407084,-1.2043705661223805,-0.727654287168348,0.29113264196232747
0.37999036500721417,2,-1.6020521228890163,-1.539664889843775,-1.4999644810042179,0.19177795892483163,0.916570963397104
0.18776631086225298,2,0.15637038506850853,-0.9288764618513743,-1.6960014938498351,-0.8935457109829881,-1.565002603933698
0.09486260838206208,0,-0.017223275417928674,0.4337223644553778,0.004844620856543802,0.11710288094604637,0.3691293379050178
0.019090221844051448,2,0.2961417884762052,-0.41907405731083514,0.23773488854849045,-1.3835566285474388,-1.7133142644846906
0.4796506265428693,0,0.8668636056204231,1.978193419026689,0.4119977132074375,0.058776378147187724,-1.008104574531938
0.1169244011606386,2,-1.59168842477888,-1.2627837493229006,-1.805490594542741,-1.2619416368117393,-0.5097974433488304
0.10940814601728635,0,0.032138207691388754,-1.1553880774248033,-1.2930276515185064,-1.6735664637642282,-1.6967173754104785
0.06847978445305605,0,1.931679848425837,0.541758907911297,1.0974599724088279,1.7758905460424366,-0.6267253964919446
0.20237881239518812,0,0.8266767089107598,-1.065634649858429,1.0060550337218879,-0.3628161207583731,-0.24512559475685491
0.20363444246724072,0,0.49133643749672196,-1.967015380741388,-1.9666001407456575,-1.543917967930602,0.8868776446241093
0.1610145573607425,0,-1.2985412971831147,-1.3755403647327258,0.6325515642218904,1.4637006725578159,1.5830050047238258
0.24526207655220328,1,1.0941417706412828,-0.3461683696963025,1.521507107856146,0.8327840543978269,-1.5386189289221797
0.07667001670677819,2,-0.527526174668588,-0.7545879034414249,0.9733423992959818,-1.2081073224913577,-0.25017051384058786
0.4145835582328228,2,0.9643505935288883,0.9984025444799633,-0.9714286936265741,-1.4426633075828448,-0.26660322599131114
0.003823488693574333,1,1.9892489203250845,1.819152025442274,1.5928887476966627,1.9737222533221703,1.0975825144798335
0.49491677735315154,0,0.42118332117876145,-0.23780363935799032,-1.7091431307893123,1.222108322151409,-1.8723814985771907
0.23233133811897483,2,-1.2576611319690427,-1.2955223247562755,-1.76057305032121,-0.5587624699521798,-1.534937042626537
0.2770816428221079,2,-0.38959694524431554,1.2298537448007063,-0.6268771249652536,-1.6007367561755226,-1.6413621272453647
0.4098406286866579,2,-1.885678354890238,0.7855368007617876,-1.0562095980236588,1.7708697222897918,1.9715560954757079
0.10386879047631978,0,-0.19397442331866044,-0.35212808746352087,0.16265144068622472,-1.2057137379299812,0.36384206336797265
0.5239540269422684,2,-1.2892898540404174,0.07678959840358424,-1.2422501392747092,-0.8064258987896324,-0.40521164220149264
0.1482981940178374,2,0.6087331799051614,-0.02679892006199802,1.0171838329081853,0.1037745357870028,0.08773349761404825
0.19492647501463017,1,1.7187957440343382,-0.550853220564612,1.353349656171023,1.1536700309127834,-0.6351785141138455
0.5459655814765624,0,-0.5621843178904928,0.06912009254854024,0.7134679319238453,1.882394032978187,0.6213027294057869
0.09502459935440102,2,-1.0756225165985664,-0.2895534172449401,0.6069687713446452,0.7965222214250112,-0.21765092219057514
0.1117967882697798,0,-1.9857544662122972,-0.6368860478513383,-1.0663850736222875,-1.5206682747412354,0.2781402264810575
0.15189637555069518,0,-1.980230549328267,-1.9426769272517148,0.016285048723887474,-1.058315860564529,0.5821847373332183
0.6469243663389898,0,0.5424625097818563,-0.09943223840131354,1.1171019423637252,0.0035764887726470462,-0.7819620258886857
0.0021106382183193628,1,1.433514715429708,1.3069278101101935,1.5513864368842127,1.960580170625414,1.2544467844938634
0.5765763560774909,2,-1.710193996818229,-0.7612502982384286,-0.607829203600081,-0.5451970883238406,-0.9757324606948232
0.0019884030225670985,2,-1.2370081799854118,0.250861006289818,-0.9479627155437194,-1.6232655013206132,-1.186173406514744
0.009398116544665155,1,1.9272832932807704,1.5723139407285345,0.8080771854659354,1.7867089642679228,1.8657905528248473
0.0278644332271183,0,1.2791971859016193,0.5630988272439663,1.0752934859578716,-0.722408749328646,-0.8057959036941114
0.5646011824420806,0,0.013569202136055836,-0.8995175116048457,-1.772384494326225,-0.7046147837600292,0.8218404416811458
0.11890129571838286,2,-1.1294661674283482,0.8820137454965717,-0.3703089382444835,-0.2517219574777443,-0.7295324416500142
0.06964298774030908,0,-1.058902296430108,-1.3847770767770693,-1.9632707899569706,-1.472227227165888,-1.283131117412174
0.17458236058607776,0,-0.9993454726576867,-0.4497149160649967,0.947025544462714,-1.1768192675127795,-1.8554139954185909
0.3693784182509199,2,-1.3469851191161806,-1.1254156120384766,-1.3345438433073409,0.8971252696098557,-0.5558661424894575
0.783014267264882,0,-0.334415278096881,0.12920864614183536,-0.4144768928206679,0.652259658973052,1.8683245570931057
0.24782280216599073,0,1.3110954234550816,-0.41576623876925667,0.14276117727491133,0.5627609827326481,1.8351402590615375
0.27937925934595476,2,1.8950763980349796,0.1998102201715617,-0.1733483220461136,-0.13749030160945463,-0.2504872745659825
0.3493940469093217,2,1.5363118651636096,-1.6682652456938483,-1.6138826720603117,-0.9487094327862962,-1.1611197079068194
0.17410381281069445,0,-1.6450886603612134,-1.2431017536019653,-1.0994243630345126,-0.0935093341590929,0.11055859115626987
0.0913295086008386,2,-0.7116448674517188,-0.3415697589461235,-1.3093835238808464,0.34176307963068897,-1.281084050269256
0.14596298640725466,1,1.8408410302099956,1.5440841568913415,1.549317725294315,1.0015384471137492,-0.4375152140546983
0.3439138352887097,0,1.6187490978843835,0.5730686606149771,-0.44249921258186586,0.2781642825716051,-0.8217813878882483
0.002513270263388008,1,1.964478503854175,1.9771358816118894,1.8343283192468025,1.9059692465966394,1.4120271949329677
0.1794288971863177,0,-1.5444816377945239,-1.5665300216883384,-0.5710344731255228,-0.046521534887109084,0.5123443982769453
0.3467836290809292,0,1.222232770040054,-0.6027800347258134,-1.2740965164788036,0.5738163202695734,1.1630796365315481
0.008063774490195763,1,1.4131982213432899,1.6996213060311356,1.8227103271499416,1.4984519278375847,0.7103401123077995
0.26670072313788523,0,-0.48465174567557057,-1.2934818047574534,0.10553944385892189,1.386161049288844,0.4147760639005793
0.28913907742559936,2,-1.800119933423613,-1.5660434289555873,-1.2731916517538435,-1.7203484676222613,-1.8321926631137828
0.19785848344408558,0,-0.4829682014754242,0.5605977654465288,-0.23289995025262722,-1.8608019606037232,-1.8802191168284064
0.3196962145254024,0,-1.2049416401887867,-1.9652226378372846,-1.9842281484315651,-1.7095242785771037,-1.3924358887725659
0.040415252692227795,1,1.9530247662566267,-0.4977301787631909,1.5114141199173092,1.5765518501100093,1.357219324189706
0.18914564577503867,0,-0.5187322890922363,0.4599026522649625,-1.0104740369846192,0.5816117853033109,1.7324259219379385
0.41057310438772643,0,-1.902399071626665,-1.9735465784517618,-1.9713775820161594,-1.9301031938085964,-1.6314162046807006
0.114395296383716,0,-0.09525719182620307,-0.1417064783089359,-0.04872401093747536,0.9496755376041444,-0.8743981223631399
0.055816668377826846,2,0.8161712175756892,-1.1507916547451513,-1.4647957546786374,1.2137177468606488,0.3627882159150948
0.16633822187895378,0,0.0013764125358255441,-0.40324380254657166,0.9649566353796004,-0.2041336326139418,0.8683651259503615
0.6072229646617797,2,0.9210105693220116,-0.2434465907394674,-1.1015302745609294,1.1917114720056716,-1.3488224234512505
0.19699441156437034,2,0.046128712610918665,-0.2096626505622663,0.014328491764795448,0.2697998996405193,1.2347848782680044
0.2527927637127252,1,1.1815238155563277,1.1149806071537927,-0.42940590275131196,-1.3369064422169286,1.78511432801006
0.006284939598234748,0,1.9859137263364577,0.8433152193270188,-0.7513064114347903,-1.323727712968128,-1.2394485430431714
0.17869186917116328,2,1.73258748690708,-0.6939146091320807,-1.995274900859034,-1.3999541409142426,-0.9672770344394757
0.15625060339167496,2,0.9237309286135469,-1.8561444821055075,-0.5653342706046063,-1.5212128731337198,-1.6436636785925436
0.5816263187635901,2,-1.277135139286409,-0.1434467019778911,-0.5809665920105545,-0.871284252404219,0.9821684237257071
0.2044456147836075,2,-1.5423548083408058,-0.6086429364495682,1.706478906234862,1.777039319354834,-0.74771078615681
0.6624795552887898,0,0.6292889307418741,-1.270014235853993,-0.712100712011416,1.1030423997672485,0.7146199890565192
0.3473112432102957,2,-1.2215932370081222,-1.3929151152369823,-1.1883098779522498,-1.0278753978809474,1.8390923271205595
0.037625725378390075,2,0.05959402046039175,-0.957375579069109,-1.9825279248478744,-1.8527656766399747,-1.264059824810242
0.43217629097598104,0,-0.9207364525196664,-1.2983764792634709,-1.6914799765923039,-0.0999526174229095,0.6511535292544299
0.029071588833714676,2,-0.9666753773962664,-0.15200787427511608,-0.7018899100967546,-1.790842538170011,-1.8020158149342846
0.29023241550871853,2,-0.5625522955810793,-0.6507365578361786,-1.3575170132480878,-1.8461567442824434,-1.971328700933171
0.37112298002627064,2,0.22161649420597707,-0.4086254569228387,-1.134176059252722,-0.06953581681856602,0.3300958718658116
0.04437547654447239,1,1.305127233657923,1.2971791729413864,0.5916489906232343,-1.8140764669298883,-0.936251494104809
0.018491411762057552,0,0.9936732240482353,-0.536818247826198,-1.7180935903065668,-0.19544138010700074,-0.5173740996887648
0.028053385227938717,1,-1.7331060981798556,1.126211212302342,1.8524008044105256,1.9411463535893745,1.666863998481165
0.25155905661881295,1,0.5579319540387977,-0.7353331199826147,0.5759982895701325,0.6521077001507956,0.6520424430580496
0.11419020251668094,2,1.137804130299235,0.9497609996299783,-1.3304808983202434,-1.6099414948401196,-1.7696709386947964
0.31879263000283325,2,-0.2682707927031791,-1.1125278389851614,-1.9568626871741954,-1.8338760061301733,-1.3069542457198378
0.5499790091720812,2,-0.4633950676065941,-1.8669769191033971,-1.3475812439427075,-0.7724965782813933,-1.9763711861166728
0.07251445167069949,2,-1.634934871782748,-0.538706356337348,-0.7333137244825156,-0.3396095702370454,-0.214928874986547
0.06146145059047216,1,1.9673607012306418,1.2346545502212631,1.8671916346707684,0.766236048072864,-0.8563601242235479
0.22623523828809883,2,-1.5427724097596882,-0.37205655026122053,0.8582931429729914,-0.28620508016081025,0.04027424238777266
0.020185621238617772,2,0.6734798497615966,1.1993301872516513,-0.8745682105892856,-0.17044942980195987,-1.5491250932752083
0.04259262028019676,1,1.0726075112859035,0.7491915761932497,1.381311781452606,0.6351880141290094,1.379913170550009
0.34902127888333406,2,0.6054916403549075,-0.465637309017068,-1.2964899348075298,-1.9622902685695167,-0.6272074954066231
0.011805109741940767,2,0.590263576127704,0.6380795715246022,-0.03360946871440107,1.1722497635333609,-1.7063551471668508
0.22430657087677627,0,0.015439569957934829,-1.5778827515297047,-0.1472170283105818,-0.5869617728713004,-0.3606675487291975
0.37614191031072247,2,-1.8625928916534462,-1.7703339080975695,-1.976326912143397,-1.801368207094061,-0.35987060703539075
0.08817726395034833,2,0.8492620790758272,0.5474114041953779,-0.5148437264811361,-1.308510811355469,0.27465885278214497
0.14855437181105985,0,0.7956755712112149,0.8830391812939147,0.8142027447375071,-1.2954504259037907,0.7129209815919619
0.0015337123828337706,2,-0.5375352799572362,-0.39059458504321487,-0.4000020948732699,-0.09240769098771207,-1.1696223960568255
0.07203908096159303,2,-1.5956175489474462,-0.4628750269868238,0.4980673873344377,-0.9303520813723964,0.9140767502657101
0.03412021413342299,1,1.1743308217936042,1.1477985731305238,1.1163653295555998,1.6997291639687964,0.2863740636240353
0.4350994245613604,0,-1.790288147398756,-0.8427515364266538,0.8082714436255296,0.761138677516016,-1.08331829173053
0.23616680631570502,0,-0.7425763919331696,-1.1238697773636543,1.6034074114761374,0.7340210056604963,0.2578211184128394
0.1297345057168172,2,-1.6689804578329654,-1.4251742328833947,-1.5456137390662008,-1.2312734057895018,0.15554096906501869
0.003232540839984811,1,1.1529840424172173,1.9909131110002307,1.9696237063067716,1.7130926172708896,1.5658663844889782
0.4214615772037294,2,-0.7992968890199617,-0.8613203568445815,-1.5239973256955357,-1.1780263097154282,0.1977743098037421
0.06305288522025032,0,0.5767433145947658,-1.461217817470306,-0.9731807767342144,0.9100004879730634,0.6278767838371353
0.07358581112744945,1,-0.8310353765442755,-0.9317996040145125,1.0927498341485409,1.7126010628308825,1.0923328506194547
0.0184117934941906,0,-1.5202246497600929,-0.10151819394362493,-0.769005425313869,1.6633410679430778,1.5784364889140212
0.043271537661118506,0,0.5773762753340796,0.6242186481745424,-0.9350280895321958,1.0453206087191371,-1.57004367140077
0.1826650110973225,2,-1.9898072794785078,-1.8794007094555187,-1.7484811319790992,-1.6444514976494562,-0.4159563235888677
0.13770534447850327,2,1.1884627340912095,-1.2527410891249777,0.22985587161995324,-0.8269372386156695,-1.3962384817904425
0.18853011128963462,2,-0.37952606267316535,-1.0815679567156635,-1.7224017011137875,-0.4464801829450735,-1.9420292570996236
0.21052819911037812,2,1.199223899581126,-0.685330866561142,0.8180689326697346,-0.20597614053737612,-0.8340044456983353
0.6058535989434087,2,-1.5622910892196122,0.02523330588670092,-0.5910961628551967,-0.11891695917668121,-0.01041756664305149
0.026560875181938025,2,-0.31700730926665943,0.5600598789804314,-1.4696473521397322,-1.7702648951909863,-0.12939769868865425
0.35274057888452154,0,0.1174991214173633,-0.6265306602906209,0.791768508274588,0.1381046910641346,-0.8705587232747918
0.4418646604721176,0,-0.8809368203474286,0.2469549450211468,-0.1819298653298258,-0.561061831076688,0.8202858470122871
0.5780600956520155,0,0.06894129044967467,1.2508177893354229,0.7456397483274353,-0.04863754001489018,0.20413910861539364
0.44330139554865483,0,1.4251015997542926,0.9213347777564849,-1.3525272266113284,-1.8852602622866386,-0.8355462416888377
0.3986260150912361,2,-1.2771397210756383,-1.7093810509061198,-1.0642690985127092,-1.9395566013215781,-0.22445689687993786
0.007737251932170055,1,1.0844577244104805,1.072616463500811,0.5854300040566214,0.9441571408412726,1.7219765546668064
0.08727425210636895,0,0.6986453779688802,1.5508084850556547,0.7095460216229355,0.36404778569747087,0.8398943539058084
0.23157301764881372,0,-1.874260858566759,-1.8026099615410132,-1.4712724627775344,-1.3949732637230332,-0.8316809607879156
0.021637127504522447,0,1.4408010818648358,0.1748179054373158,0.911945290532195,-0.10788256845525002,0.049094879205513475
0.42261394395795526,1,-0.5082974477798157,0.9913794619039806,-1.5413525665860417,0.7920417082183451,1.1204556923942839
0.5610234029765687,2,0.05233959573211422,-0.47284221679344784,0.1782028146568826,-0.21951235676853242,-1.7418948819446987
0.4643819844862547,0,-1.8799353635871952,-0.21080877437480927,0.8055615899140265,1.53450096614029,1.8585908274266267
0.26228796267636845,0,-1.139968633527766,0.10188453390610608,0.9138866038199103,-0.330827760121414,-0.5669339304594339
0.20227134374263342,1,0.8473652620383048,1.0830826624619938,1.399429459737262,0.002561646099466852,0.4523152924885423
0.04476382785783326,2,-1.7466410708738165,-1.4165197317780693,-1.9897953811652749,-1.9547782901314137,-1.965701410241188
0.5603646640579201,2,-0.3134268952743866,0.5007859261278824,0.0768213152609265,-1.1913918686558245,-1.42112168342636
0.1561971979565045,0,0.6081244485947082,1.9426582091522637,0.822796888379572,0.7011303906863686,-0.7135025605272771
0.10327476460441097,2,-0.6352295223753197,0.7654954112177381,0.1337524537052932,-1.4350067836487792,1.426712562254556
0.7529905371564073,0,-1.4290553232637484,1.4983067918478197,1.5817293632068505,0.08921357817919917,0.3309328553834061
0.24448052551417668,0,-1.9142445738650395,-1.9143441656889706,-1.236132347714662,0.7336544011250048,1.346075722451845
0.07596127320386126,2,1.3501864156322383,-0.36634608227213716,-1.215200711853589,-1.5389075502074485,0.036813909535394096
0.2505094819627895,0,0.801242079588103,-0.8535196003917749,1.211232415005222,0.6881773960792645,-0.6237024285852013
0.20873840813744168,0,0.12857847858662952,-1.283077334941957,-1.9338362636590771,-1.7824791665237307,-1.713732580847393
0.10448258082204977,2,1.1835558142061942,-0.22285053774819796,1.1001277609942441,0.4630236982856095,0.3030072628970344
0.17326191258645499,0,-0.1265335030288044,-1.1717088629775996,-0.5338520249839629,-0.8662509160362681,-0.18073346993392048
0.28414803548770445,0,1.3179543478097058,1.7607461288014132,1.9241706939854968,0.2064702587903131,-1.3093343547010232
0.06506215485945342,1,-0.22623118531998698,-0.9932231172755528,1.3923232804571524,1.3968617055099837,1.5484616928706512
0.2646919316200722,2,-0.9881020689977058,-0.2773679484832179,0.37620437370369464,0.20949889273470124,-0.4904851881552319
0.33584812448928386,0,-1.0114483843804372,-1.2203315013368266,-1.1033898868652199,-0.2136647982985045,-0.5843613570124981
0.21716779872642028,0,0.8920556018907408,-0.3845490180223634,-0.9468406499618651,1.4886475355270044,-0.8894866257630145
0.029549235463777617,1,-0.4312869068727747,-0.22660515617842192,1.929571782949023,1.6425282902107665,1.9661858356816895
0.10697182561783798,2,-0.9204013756378855,-0.17976800660005732,1.4502784231822883,1.5549774457997678,-0.1785545497462615
0.24092423212479513,1,-0.4068054861817072,1.142342483771269,0.1559864102983406,-0.5482978352745498,1.8585804718007921
0.06888717744979106,1,1.630341836982243,0.6545483825885814,0.8820927105716097,0.097649058836633,-0.45986608645417126
0.2763402218342052,0,-1.9038237027923262,-1.4368501229730912,-1.754359621985998,-0.7696217645809005,-1.4635978327689052
0.08582807060865064,2,-1.258888076369473,0.35866005644099186,0.41126903725635433,-1.9083500429094795,-1.7007366387739702
0.15962174324450695,0,-0.35663461797551754,-1.359681292142963,-0.24906703792893148,-0.7635042752043835,-0.6131528639687747
