T,event_type,Z_1,Z_2,Z_3,Z_4,Z_5
0.21694780902971816,0,0.3108198627057619,-1.4503984161586574,0.2653924597563666,-0.16611201833065015,1.6372401552763245
0.18630936165732304,2,1.2106782968133842,1.5022152344178936,0.5166681498474515,-0.10445255273363596,-0.4718908801552848
0.2859415036831445,2,-0.7931332626006782,-0.05186620392100183,1.2105674726537226,0.6355791113056783,0.5385286625515056
0.38549646012845173,2,1.3721071537358394,-0.03383695761977079,-0.7194539221376304,-0.5705991888308195,-0.22169305180746335
0.02901971620088465,0,-0.10172039749388762,-1.4237312243997526,-0.5176617481933816,-1.0908410021040515,-0.9400109314727794
0.44402145857176073,0,-0.4701373693567723,0.6675409961994068,1.2693158755837874,-1.4314157355100503,-1.9278712187318194
0.04033790880727868,1,1.7728765797895885,1.3376250208354499,0.41863856485399165,-1.5347588356706277,1.4683008709852814
0.27303022014844447,1,1.7950764626026463,-0.041152281987521855,-0.21565288612998224,0.5953417413190696,-0.3543016931625702
0.27982903353129573,1,1.5684986432659662,1.9861734444613117,1.612621545755303,0.14001392512951005,1.858319148337575
0.05766888342439903,1,-1.2577363012837681,-0.7954913948686793,0.23300811561148915,1.0643008008975663,0.24601221607209744
0.16057700340564388,0,-1.6818707553355654,0.4972099954070992,-1.270460731753263,1.5787797036823403,-0.5527113637200882
0.08083690242792825,2,-1.550409275956834,-0.44779850762280815,1.0959922793949408,0.13561014108167369,0.6310121144717984
0.0073811644768265496,1,0.1467938993820388,1.8102135928294065,1.4610454845964762,1.8747019283191113,0.10247916361478548
0.07210611663524782,1,-0.24284048650512058,-0.949903184094981,-0.15325618343575131,1.6806991988055477,0.3831236440647525
0.52019418541455,2,-0.7093181243034403,-1.3930850919956397,-0.9324745743087357,0.9870891352426301,0.7838569145533958
0.05998004046082336,2,0.3492004254043337,0.6303808608308623,0.004966550967027583,1.7156742329046248,1.0726976996794582
0.041360203589260805,1,0.9046814367462481,1.4452464803242004,1.8223678228790097,1.4730942257863702,1.3658348437185976
0.17594433742067134,2,-0.44468296070623015,0.5774433726599191,-1.4494667903240357,0.7333483904266758,1.4238810157449002
0.37892009637153423,2,1.0357586957699505,0.6243408170261153,-0.20964416460990476,-1.0012157205208685,-0.030302074467750906
